OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH,COMMENT
PSLV DEB,27080,IND,2001-10-22,
PSLV DEB,27079,IND,2001-10-22,
PSLV DEB,27078,IND,2001-10-22,
PSLV DEB,27077,IND,2001-10-22,
PSLV DEB,27076,IND,2001-10-22,
PSLV DEB,27075,IND,2001-10-22,
PSLV DEB,27074,IND,2001-10-22,
PSLV DEB,27073,IND,2001-10-22,
PSLV DEB,27072,IND,2001-10-22,
PSLV DEB,27071,IND,2001-10-22,
PSLV DEB,27070,IND,2001-10-22,
PSLV DEB,27069,IND,2001-10-22,
PSLV DEB,27068,IND,2001-10-22,
PSLV DEB,27067,IND,2001-10-22,
PSLV DEB,27066,IND,2001-10-22,
PSLV DEB,27065,IND,2001-10-22,
PSLV DEB,27064,IND,2001-10-22,
PSLV DEB,27063,IND,2001-10-22,
PSLV DEB,27062,IND,2001-10-22,
SL-11 R/B,27054,CIS,2001-12-21,
COSMOS 2383,27053,CIS,2001-12-21,
ARIANE 44LP DEB,27050,FR,1989-08-08,
COSMOS 2367 DEB,27024,CIS,1999-12-26,
COSMOS 2367 DEB,27023,CIS,1999-12-26,
COSMOS 2367 DEB,27022,CIS,1999-12-26,
COSMOS 2367 DEB,27021,CIS,1999-12-26,
COSMOS 2367 DEB,27020,CIS,1999-12-26,
COSMOS 2367 DEB,27019,CIS,1999-12-26,
COSMOS 2367 DEB,27018,CIS,1999-12-26,
COSMOS 2367 DEB,27017,CIS,1999-12-26,
COSMOS 2367 DEB,27016,CIS,1999-12-26,
COSMOS 2367 DEB,27015,CIS,1999-12-26,
COSMOS 2367 DEB,27014,CIS,1999-12-26,
COSMOS 2367 DEB,27013,CIS,1999-12-26,
COSMOS 2367 DEB,27012,CIS,1999-12-26,
COSMOS 2367 DEB,27011,CIS,1999-12-26,
COSMOS 2367 DEB,27010,CIS,1999-12-26,
COSMOS 2367 DEB,27009,CIS,1999-12-26,
CZ-4 DEB,27008,PRC,1999-10-14,
DELTA 2 R/B,26999,US,2001-12-07,
STARSHINE 2,26996,US,2001-12-05,
STS 108,26995,US,2001-12-05,
SL-12 R/B(AUX MOTOR),26994,CIS,2001-12-01,
SL-12 R/B(AUX MOTOR),26993,CIS,2001-12-01,
SL-12 PLAT,26991,CIS,2001-12-01,
SL-12 R/B(1),26990,CIS,2001-12-01,
ARIANE 44LP R/B,26986,FR,2001-11-27,
SL-4 R/B,26984,CIS,2001-11-26,
PROGRESS-M1 7,26983,CIS,2001-11-26,
SL-16 DEB,26979,CIS,1992-12-25,
COSMOS 1109 DEB,26976,CIS,1979-06-27,
SL-6 R/B(2),26973,CIS,2001-10-25,
SL-6 PLAT,26972,CIS,2001-10-25,
SL-6 R/B(1),26971,CIS,2001-10-25,
MOLNIYA 3-52,26970,CIS,2001-10-25,
DELTA 2 DEB,26969,US,1993-02-03,
SL-16 DEB,26966,CIS,1994-11-24,
DELTA 2 DEB,26965,US,1996-07-16,
SEASAT 1 DEB,26963,US,1978-06-27,
COSMOS 41 DEB,26961,CIS,1964-08-22,
SL-4 R/B,26956,CIS,2001-10-21,
SOYUZ-TM 33,26955,CIS,2001-10-21,
DELTA 2 R/B,26954,US,2001-10-18,
QUICKBIRD 2,26953,US,2001-10-18,
ISS DEB,26952,ISS,1998-11-20,
ISS DEB,26951,ISS,1998-11-20,
ISS DEB,26950,ISS,1998-11-20,
SL-12 DEB,26947,CIS,2001-10-06,
ISS DEB,26946,ISS,1998-11-20,
ISS DEB,26945,ISS,1998-11-20,
ISS DEB,26944,ISS,1998-11-20,
ISS DEB,26943,ISS,1998-11-20,
SL-12 DEB,26942,CIS,2001-10-06,
SL-12 R/B(AUX MOTOR),26941,CIS,2001-10-06,
SL-12 R/B(AUX MOTOR),26940,CIS,2001-10-06,
SL-12 PLAT,26938,CIS,2001-10-06,
SL-12 R/B(1),26937,CIS,2001-10-06,
TITAN 4 R/B,26935,US,2001-10-05,NO ELEMENTS AVAILABLE
ATHENA 1 R/B(OAM),26933,US,2001-09-30,
STARSHINE 3,26929,US,2001-09-30,
ARIANE 44P R/B,26928,FR,2001-09-25,
ARIANE 40 DEB,26925,FR,1991-07-17,
SCOUT G-1 DEB,26923,US,1987-09-16,
COSMOS 1484 DEB,26920,CIS,1983-07-24,
ATLAS 75E DEB,26916,US,1983-07-14,
COSMOS 1030 DEB,26915,CIS,1978-09-06,
ARIANE 1 DEB,26914,FR,1985-07-02,
TITAN 3C TRANSTAGE DEB,26913,US,1965-10-15,
TRANSIT 5B-6 DEB,26912,US,1965-06-24,
TITAN 3C TRANSTAGE DEB,26910,US,1965-10-15,
SL-4 R/B,26909,CIS,2001-09-14,
PROGRESS-DC 1,26908,CIS,2001-09-14,
PICOSAT 7&8 (TETHERED),26904,US,2000-07-19,
SL-12 DEB,26903,CIS,2001-08-24,
SL-12 DEB,26902,CIS,2001-08-24,
SL-12 R/B(AUX MOTOR),26897,CIS,2001-08-24,
SL-12 R/B(AUX MOTOR),26896,CIS,2001-08-24,
SL-12 PLAT,26894,CIS,2001-08-24,
SL-12 R/B(1),26893,CIS,2001-08-24,
SL-4 R/B,26891,CIS,2001-08-21,
PROGRESS-M 45,26890,CIS,2001-08-21,
SIMPLESAT 1,26889,US,2001-08-10,
STS 105,26888,US,2001-08-10,
DELTA 2 R/B(1),26885,US,2001-08-08,
TITAN 4B R/B,26881,US,2001-08-06,
SL-6 DEB,26879,CIS,2001-07-20,
SL-14 DEB,26878,CIS,2001-07-31,
SL-14 DEB,26877,CIS,2001-07-31,
SL-14 DEB,26876,CIS,2001-07-31,
SL-14 DEB,26875,CIS,2001-07-31,
SL-14 R/B,26874,CIS,2001-07-31,
CORONAS F,26873,CIS,2001-07-31,
ATLAS 2A CENTAUR R/B,26872,US,2001-07-23,
SL-6 R/B(2),26870,CIS,2001-07-20,
SL-6 PLAT,26869,CIS,2001-07-20,
SL-6 R/B(1),26868,CIS,2001-07-20,
MOLNIYA 3-51,26867,CIS,2001-07-20,
ARIANE 5 DEB (SYLDA),26866,FR,2001-07-12,
ARIANE 5 R/B,26865,FR,2001-07-12,
BSAT-2B,26864,JPN,2001-07-12,
STS 104,26862,US,2001-07-12,
DELTA 2 R/B,26860,US,2001-06-30,
SL-12 PLAT,26856,CIS,2001-06-16,
SL-12 R/B(1),26854,CIS,2001-06-16,
DELTA 2 DEB,26852,US,1992-11-22,
ARIANE 44L R/B,26825,FR,2001-06-09,
THORAD AGENA D DEB,26820,US,1969-09-30,
TRANSIT 5B-6 DEB,26815,US,1965-06-24,
SL-12 DEB,26814,CIS,1989-01-10,
ARIANE 44LP DEB,26811,FR,1988-12-11,
ARIANE 3 DEB,26805,FR,1986-03-28,
SL-12 DEB,26801,CIS,1985-12-24,
ARIANE 2 DEB,26800,FR,1989-04-02,
ARIANE 44LP DEB,26799,FR,1989-08-08,
SL-12 DEB,26798,CIS,1989-12-27,
SL-12 DEB,26797,CIS,1989-12-27,
SL-12 DEB,26796,CIS,1989-12-27,
DELTA 2 DEB,26793,US,1991-07-04,
DELTA 2 DEB,26789,US,1999-10-07,
METEOR 1-10 DEB,26784,CIS,1971-12-29,
SL-4 R/B,26776,CIS,2001-05-29,
COSMOS 2377,26775,CIS,2001-05-29,
SL-4 R/B,26774,CIS,2001-05-20,
PROGRESS-M1 6,26773,CIS,2001-05-20,
DELTA 2 R/B(2),26772,US,2001-05-18,NO ELEMENTS AVAILABLE
DELTA 2 R/B(1),26771,US,2001-05-18,
SL-12 PLAT,26768,CIS,2001-05-15,
SL-12 R/B(1),26767,CIS,2001-05-15,
CZ-4 DEB,26759,PRC,1999-10-14,
CZ-4 DEB,26758,PRC,1999-10-14,
CZ-4 DEB,26757,PRC,1999-10-14,
CZ-4 DEB,26753,PRC,1999-10-14,
CZ-4 DEB,26752,PRC,1999-10-14,
CZ-4 DEB,26751,PRC,1999-10-14,
SL-4 R/B,26750,CIS,2001-04-28,
SOYUZ-TM 32,26749,CIS,2001-04-28,
COSMOS 2372 DEB,26748,CIS,2000-09-25,
STS 100,26747,US,2001-04-19,
GSLV R/B,26746,IND,2001-04-18,
M-5 DEB,26744,JPN,1997-02-12,
SL-12 DEB,26742,CIS,1994-07-06,
DELTA 2 R/B,26739,US,2001-04-07,
BREEZE-M DEB (TANK),26737,CIS,2001-04-07,
IKONOS 2 DEB,26730,US,1999-09-24,
STS 102 DEB (PAD),26723,US,2001-03-08,
STS 102,26718,US,2001-03-08,
SL-4 R/B,26714,CIS,2001-02-26,
PROGRESS-M 44,26713,CIS,2001-02-26,
SL-18 DEB,26712,CIS,2001-02-20,
SL-12 R/B(AUX MOTOR),26711,CIS,2000-04-17,
SL-12 R/B(AUX MOTOR),26710,CIS,2000-04-17,
SL-18 DEB,26709,CIS,2001-02-20,
SL-18 DEB,26708,CIS,2001-02-20,
SL-18 DEB,26707,CIS,2001-02-20,
SL-18 DEB,26706,CIS,2001-02-20,
SL-18 DEB,26705,CIS,2001-02-20,
SL-18 DEB,26704,CIS,2001-02-20,
CZ-4 DEB,26699,PRC,1999-10-14,
STS 98,26698,US,2001-02-07,
ARIANE DEB (SPELDA),26697,FR,2001-02-07,
CZ-4 DEB,26693,PRC,1999-10-14,
DELTA 2 R/B(2) (PAM-D),26692,US,2001-01-30,
DELTA 2 R/B(1),26691,US,2001-01-30,
SL-4 R/B,26689,CIS,2001-01-24,
PROGRESS-M1 5,26688,CIS,2001-01-24,
SZ-2 MODULE,26687,PRC,2001-01-09,
ARIANE 1 DEB,26686,FR,1985-07-02,
SL-12 DEB,26682,CIS,1985-05-17,
COSMOS 1109 DEB,26674,CIS,1979-06-27,
DELTA 1 DEB,26673,US,1968-07-04,
COSMOS 41 DEB,26668,CIS,1964-08-22,
ARIANE 44P R/B,26667,FR,2001-01-10,
CZ-2F R/B,26665,PRC,2001-01-09,
SZ-2,26664,PRC,2001-01-09,
CZ-4 DEB,26663,PRC,1999-10-14,
CZ-4 DEB,26662,PRC,1999-10-14,
CZ-4 DEB,26660,PRC,1999-10-14,
CZ-4 DEB,26659,PRC,1999-10-14,
CZ-4 DEB,26657,PRC,1999-10-14,
CZ-4 DEB,26656,PRC,1999-10-14,
CZ-4 DEB,26655,PRC,1999-10-14,
CZ-4 DEB,26653,PRC,1999-10-14,
CZ-4 DEB,26652,PRC,1999-10-14,
CZ-4 DEB,26651,PRC,1999-10-14,
CZ-4 DEB,26649,PRC,1999-10-14,
CZ-3A R/B,26644,PRC,2000-12-20,
ARIANE 5 DEB (SYLDA),26642,FR,2000-12-20,
ARIANE 5 R/B,26641,FR,2000-12-20,
LDREX,26640,JPN,2000-12-20,
USA 119-124 DEB,26637,US,1996-05-12,NO ELEMENTS AVAILABLE
SL-18 R/B,26632,CIS,2000-12-05,
EROS A1,26631,ISRA,2000-12-05,
STS 97,26630,US,2000-12-01,
SL-12 PLAT,26628,CIS,2000-11-30,
SL-12 R/B(1),26627,CIS,2000-11-30,
ARIANE 44L R/B,26625,FR,2000-11-21,
TITAN 34B DEB,26618,US,1975-03-10,
QUICKBIRD 1,26617,US,2000-11-20,
SL-4 R/B,26616,CIS,2000-11-16,
PROGRESS-M1 4,26615,CIS,2000-11-16,
DELTA 2 R/B(2) (PAM-D),26607,US,2000-11-10,
DELTA 2 R/B(1),26606,US,2000-11-10,
SL-4 R/B,26604,CIS,2000-10-31,
SOYUZ-TM 31,26603,CIS,2000-10-31,
IRS B3 DEB,26602,IND,1996-03-21,
CZ-3 R/B,26600,PRC,2000-10-30,
COSMOS 2306 DEB,26598,CIS,1995-03-02,
COSMOS 2306 DEB,26597,CIS,1995-03-02,
COSMOS 2306 DEB,26596,CIS,1995-03-02,
COSMOS 2306 DEB,26595,CIS,1995-03-02,
COSMOS 2306 DEB,26594,CIS,1995-03-02,
COSMOS 2306 DEB,26593,CIS,1995-03-02,
COSMOS 2306 DEB,26592,CIS,1995-03-02,
COSMOS 2306 DEB,26589,CIS,1995-03-02,
COSMOS 2306 DEB,26588,CIS,1995-03-02,
COSMOS 2306 DEB,26587,CIS,1995-03-02,
COSMOS 2306 DEB,26586,CIS,1995-03-02,
COSMOS 2306 DEB,26585,CIS,1995-03-02,
COSMOS 2306 DEB,26584,CIS,1995-03-02,
SL-12 PLAT,26582,CIS,2000-10-21,
SL-12 R/B(1),26581,CIS,2000-10-21,
BLOCK DM-SL R/B,26579,SEAL,2000-10-21,
ATLAS 2A CENTAUR R/B,26576,US,2000-10-20,
SL-12 R/B(AUX MOTOR),26574,CIS,2000-10-13,
SL-12 R/B(AUX MOTOR),26573,CIS,2000-10-13,
ISS DEB,26572,ISS,1998-11-20,
SL-4 R/B,26571,CIS,2000-10-16,
PROGRESS-M 43,26570,CIS,2000-10-16,
SL-12 R/B(1),26568,CIS,2000-10-13,
SL-12 PLAT,26567,CIS,2000-10-13,
STS 92,26563,US,2000-10-11,
ARIANE 42L R/B,26560,FR,2000-10-06,
DELTA 1 R/B,26558,US,1962-10-02,
SL-12 PLAT,26556,CIS,2000-10-01,
SL-12 R/B(1),26555,CIS,2000-10-01,
SL-4 R/B,26553,CIS,2000-09-29,
COSMOS 2373,26552,CIS,2000-09-29,
DNEPR 1 DEB,26551,CIS,2000-09-26,
SL-16 DEB,26544,CIS,2000-09-25,
SL-16 DEB,26543,CIS,2000-09-25,
SL-16 DEB,26542,CIS,2000-09-25,
SL-16 DEB,26541,CIS,2000-09-25,
SL-16 DEB,26540,CIS,2000-09-25,
SL-16 R/B,26539,CIS,2000-09-25,
COSMOS 2372,26538,CIS,2000-09-25,
COSMOS 1461 DEB,26537,CIS,1983-05-07,
TRANSIT 16 DEB,26531,US,1967-05-18,
SL-12 R/B(AUX MOTOR),26502,CIS,2000-08-28,
SL-12 R/B(AUX MOTOR),26501,CIS,2000-08-28,
SL-12 R/B(AUX MOTOR),26500,CIS,2000-06-24,
SL-12 R/B(AUX MOTOR),26499,CIS,2000-06-24,
STS 106 DEB,26493,US,2000-09-08,
STS 106 DEB,26492,US,2000-09-08,
ARIANE 3 DEB,26491,FR,1988-09-08,
STS 106,26489,US,2000-09-08,
SL-12 PLAT,26485,CIS,2000-09-05,
SL-12 R/B(1),26484,CIS,2000-09-05,
CZ-4B R/B,26482,PRC,2000-09-01,
JB-3 A,26481,PRC,2000-09-01,
SL-12 PLAT,26479,CIS,2000-08-28,
SL-12 R/B(1),26478,CIS,2000-08-28,
DELTA 3 R/B,26475,US,2000-08-23,
SL-12 DEB,26472,CIS,2000-08-28,
COSMOS 41 DEB,26468,CIS,1964-08-22,
COSMOS 1278 DEB,26467,CIS,1981-06-19,
ARIANE 3 DEB,26466,FR,1987-09-16,
FREGAT R/B,26465,CIS,2000-08-09,
SL-4 R/B,26462,CIS,2000-08-06,
PROGRESS-M1 3,26461,CIS,2000-08-06,
CZ-4 DEB,26459,PRC,1999-10-14,
CZ-4 DEB,26458,PRC,1999-10-14,
CZ-4 DEB,26457,PRC,1999-10-14,
CZ-4 DEB,26456,PRC,1999-10-14,
CZ-4 DEB,26455,PRC,1999-10-14,
CZ-4 DEB,26453,PRC,1999-10-14,
CZ-4 DEB,26450,PRC,1999-10-14,
CZ-4 DEB,26447,PRC,1999-10-14,
CZ-4 DEB,26445,PRC,1999-10-14,
CZ-4 DEB,26440,PRC,1999-10-14,
CZ-4 DEB,26439,PRC,1999-10-14,
CZ-4 DEB,26438,PRC,1999-10-14,
CZ-4 DEB,26437,PRC,1999-10-14,
CZ-4 DEB,26435,PRC,1999-10-14,
CZ-4 DEB,26434,PRC,1999-10-14,
CZ-4 DEB,26433,PRC,1999-10-14,
CZ-4 DEB,26431,PRC,1999-10-14,
CZ-4 DEB,26429,PRC,1999-10-14,
CZ-4 DEB,26428,PRC,1999-10-14,
CZ-4 DEB,26427,PRC,1999-10-14,
CZ-4 DEB,26426,PRC,1999-10-14,
CZ-4 DEB,26425,PRC,1999-10-14,
CZ-4 DEB,26424,PRC,1999-10-14,
CZ-4 DEB,26422,PRC,1999-10-14,
CZ-4 DEB,26421,PRC,1999-10-14,
CZ-4 DEB,26420,PRC,1999-10-14,
CZ-4 DEB,26419,PRC,1999-10-14,
CZ-4 DEB,26418,PRC,1999-10-14,
CZ-4 DEB,26417,PRC,1999-10-14,
MINOTAUR R/B,26415,US,2000-07-19,
MIGHTYSAT 2,26414,US,2000-07-19,
ARIANE 42P+ DEB,26413,FR,1992-10-28,
FREGAT R/B,26412,CIS,2000-07-16,
DELTA 2 R/B(2) (PAM-D),26409,US,2000-07-16,
DELTA 2 R/B(1),26408,US,2000-07-16,
BIRD-RUBIN/SL-8,26406,GER,2000-07-15,
CHAMP,26405,GER,2000-07-15,
MITA-O (NINA),26404,IT,2000-07-15,
ATLAS 2A CENTAUR R/B,26403,US,2000-07-14,
SL-13 R/B,26401,CIS,2000-07-12,
SL-12 R/B(AUX MOTOR),26399,CIS,2000-07-04,
SL-12 R/B(AUX MOTOR),26398,CIS,2000-07-04,
SL-12 PLAT,26396,CIS,2000-07-04,
SL-12 R/B(1),26395,CIS,2000-07-04,
SL-12 PLAT,26392,CIS,2000-06-30,
SL-12 R/B(1),26391,CIS,2000-06-30,
SL-12 PLAT,26380,CIS,2000-06-24,
SL-12 R/B(1),26379,CIS,2000-06-24,
BREEZE-M DEB (TANK),26377,CIS,2000-06-06,
ARIANE 44LP DEB,26371,FR,1991-03-02,
ATLAS CENTAUR R/B,26370,US,2000-05-24,
STS 101,26368,US,2000-05-19,
SL-19 R/B,26367,CIS,2000-05-16,
MIR DEB,26364,CIS,1986-02-19,
MIR DEB,26363,CIS,1986-02-19,
DELTA 2 R/B(2) (PAM-D),26362,US,2000-05-11,
DELTA 2 R/B(1),26361,US,2000-05-11,
TITAN 4 R/B,26357,US,2000-05-08,
SL-4 R/B,26355,CIS,2000-05-03,
COSMOS 2370,26354,CIS,2000-05-03,
ATLAS 2A CENTAUR R/B,26353,US,2000-05-03,
CZ-4 DEB,26349,PRC,1999-10-14,
CZ-4 DEB,26348,PRC,1999-10-14,
CZ-4 DEB,26346,PRC,1999-10-14,
CZ-4 DEB,26345,PRC,1999-10-14,
CZ-4 DEB,26344,PRC,1999-10-14,
CZ-4 DEB,26343,PRC,1999-10-14,
CZ-4 DEB,26342,PRC,1999-10-14,
CZ-4 DEB,26341,PRC,1999-10-14,
CZ-4 DEB,26340,PRC,1999-10-14,
CZ-4 DEB,26337,PRC,1999-10-14,
CZ-4 DEB,26335,PRC,1999-10-14,
CZ-4 DEB,26334,PRC,1999-10-14,
CZ-4 DEB,26332,PRC,1999-10-14,
CZ-4 DEB,26331,PRC,1999-10-14,
CZ-4 DEB,26330,PRC,1999-10-14,
CZ-4 DEB,26328,PRC,1999-10-14,
CZ-4 DEB,26327,PRC,1999-10-14,
CZ-4 DEB,26326,PRC,1999-10-14,
CZ-4 DEB,26325,PRC,1999-10-14,
CZ-4 DEB,26324,PRC,1999-10-14,
CZ-4 DEB,26322,PRC,1999-10-14,
CZ-4 DEB,26320,PRC,1999-10-14,
CZ-4 DEB,26319,PRC,1999-10-14,
CZ-4 DEB,26318,PRC,1999-10-14,
CZ-4 DEB,26317,PRC,1999-10-14,
CZ-4 DEB,26316,PRC,1999-10-14,
CZ-4 DEB,26315,PRC,1999-10-14,
CZ-4 DEB,26314,PRC,1999-10-14,
CZ-4 DEB,26312,PRC,1999-10-14,
CZ-4 DEB,26311,PRC,1999-10-14,
CZ-4 DEB,26309,PRC,1999-10-14,
CZ-4 DEB,26308,PRC,1999-10-14,
CZ-4 DEB,26307,PRC,1999-10-14,
CZ-4 DEB,26305,PRC,1999-10-14,
CZ-4 DEB,26304,PRC,1999-10-14,
NOAA 10 DEB,26303,US,1986-09-17,
SL-4 R/B,26302,CIS,2000-04-25,
PROGRESS-M1 2,26301,CIS,2000-04-25,
CZ-4 DEB,26297,PRC,1999-10-14,
CZ-4 DEB,26296,PRC,1999-10-14,
CZ-4 DEB,26295,PRC,1999-10-14,
CZ-4 DEB,26293,PRC,1999-10-14,
CZ-4 DEB,26292,PRC,1999-10-14,
CZ-4 DEB,26291,PRC,1999-10-14,
CZ-4 DEB,26290,PRC,1999-10-14,
CZ-4 DEB,26289,PRC,1999-10-14,
CZ-4 DEB,26288,PRC,1999-10-14,
CZ-4 DEB,26287,PRC,1999-10-14,
CZ-4 DEB,26285,PRC,1999-10-14,
CZ-4 DEB,26282,PRC,1999-10-14,
CZ-4 DEB,26281,PRC,1999-10-14,
CZ-4 DEB,26279,PRC,1999-10-14,
CZ-4 DEB,26278,PRC,1999-10-14,
CZ-4 DEB,26277,PRC,1999-10-14,
CZ-4 DEB,26276,PRC,1999-10-14,
CZ-4 DEB,26274,PRC,1999-10-14,
CZ-4 DEB,26271,PRC,1999-10-14,
CZ-4 DEB,26269,PRC,1999-10-14,
CZ-4 DEB,26267,PRC,1999-10-14,
CZ-4 DEB,26264,PRC,1999-10-14,
CZ-4 DEB,26263,PRC,1999-10-14,
CZ-4 DEB,26261,PRC,1999-10-14,
CZ-4 DEB,26258,PRC,1999-10-14,
CZ-4 DEB,26256,PRC,1999-10-14,
CZ-4 DEB,26255,PRC,1999-10-14,
CZ-4 DEB,26254,PRC,1999-10-14,
CZ-4 DEB,26253,PRC,1999-10-14,
CZ-4 DEB,26252,PRC,1999-10-14,
CZ-4 DEB,26251,PRC,1999-10-14,
CZ-4 DEB,26250,PRC,1999-10-14,
CZ-4 DEB,26249,PRC,1999-10-14,
CZ-4 DEB,26248,PRC,1999-10-14,
CZ-4 DEB,26247,PRC,1999-10-14,
SL-12 PLAT,26245,CIS,2000-04-17,
SL-12 R/B(1),26244,CIS,2000-04-17,
CZ-4 DEB,26242,PRC,1999-10-14,
CZ-4 DEB,26240,PRC,1999-10-14,
CZ-4 DEB,26238,PRC,1999-10-14,
CZ-4 DEB,26237,PRC,1999-10-14,
CZ-4 DEB,26232,PRC,1999-10-14,
CZ-4 DEB,26230,PRC,1999-10-14,
CZ-4 DEB,26229,PRC,1999-10-14,
CZ-4 DEB,26228,PRC,1999-10-14,
CZ-4 DEB,26226,PRC,1999-10-14,
CZ-4 DEB,26224,PRC,1999-10-14,
CZ-4 DEB,26223,PRC,1999-10-14,
CZ-4 DEB,26221,PRC,1999-10-14,
CZ-4 DEB,26219,PRC,1999-10-14,
CZ-4 DEB,26217,PRC,1999-10-14,
CZ-4 DEB,26216,PRC,1999-10-14,
CZ-4 DEB,26215,PRC,1999-10-14,
CZ-4 DEB,26213,PRC,1999-10-14,
CZ-4 DEB,26212,PRC,1999-10-14,
CZ-4 DEB,26210,PRC,1999-10-14,
CZ-4 DEB,26206,PRC,1999-10-14,
CZ-4 DEB,26204,PRC,1999-10-14,
CZ-4 DEB,26201,PRC,1999-10-14,
CZ-4 DEB,26197,PRC,1999-10-14,
CZ-4 DEB,26195,PRC,1999-10-14,
CZ-4 DEB,26192,PRC,1999-10-14,
CZ-4 DEB,26190,PRC,1999-10-14,
CZ-4 DEB,26189,PRC,1999-10-14,
CZ-4 DEB,26186,PRC,1999-10-14,
CZ-4 DEB,26185,PRC,1999-10-14,
CZ-4 DEB,26183,PRC,1999-10-14,
CZ-4 DEB,26182,PRC,1999-10-14,
CZ-4 DEB,26180,PRC,1999-10-14,
CZ-4 DEB,26179,PRC,1999-10-14,
CZ-4 DEB,26177,PRC,1999-10-14,
CZ-4 DEB,26176,PRC,1999-10-14,
CZ-4 DEB,26174,PRC,1999-10-14,
CZ-4 DEB,26173,PRC,1999-10-14,
CZ-4 DEB,26172,PRC,1999-10-14,
CZ-4 DEB,26171,PRC,1999-10-14,
CZ-4 DEB,26170,PRC,1999-10-14,
CZ-4 DEB,26169,PRC,1999-10-14,
CZ-4 DEB,26167,PRC,1999-10-14,
CZ-4 DEB,26166,PRC,1999-10-14,
CZ-4 DEB,26165,PRC,1999-10-14,
CZ-4 DEB,26164,PRC,1999-10-14,
CZ-4 DEB,26163,PRC,1999-10-14,
CZ-4 DEB,26161,PRC,1999-10-14,
CZ-4 DEB,26160,PRC,1999-10-14,
CZ-4 DEB,26157,PRC,1999-10-14,
CZ-4 DEB,26156,PRC,1999-10-14,
CZ-4 DEB,26153,PRC,1999-10-14,
CZ-4 DEB,26149,PRC,1999-10-14,
CZ-4 DEB,26148,PRC,1999-10-14,
CZ-4 DEB,26145,PRC,1999-10-14,
CZ-4 DEB,26144,PRC,1999-10-14,
CZ-4 DEB,26139,PRC,1999-10-14,
CZ-4 DEB,26138,PRC,1999-10-14,
CZ-4 DEB,26136,PRC,1999-10-14,
CZ-4 DEB,26135,PRC,1999-10-14,
CZ-4 DEB,26133,PRC,1999-10-14,
CZ-4 DEB,26131,PRC,1999-10-14,
CZ-4 DEB,26130,PRC,1999-10-14,
CZ-4 DEB,26124,PRC,1999-10-14,
CZ-4 DEB,26120,PRC,1999-10-14,
SL-4 R/B,26117,CIS,2000-04-04,
SOYUZ-TM 30,26116,CIS,2000-04-04,
DELTA 2 R/B(1),26114,US,2000-03-25,
CZ-4 DEB,26112,PRC,1999-10-14,
SL-12 R/B(AUX MOTOR),26105,CIS,2000-03-12,
SL-12 R/B(AUX MOTOR),26104,CIS,2000-03-12,
SL-12 PLAT,26100,CIS,2000-03-12,
SL-12 R/B(1),26099,CIS,2000-03-12,
PICOSAT DEB,26097,US,2000-01-27,
STS 99,26088,US,2000-02-11,
FREGAT R/B,26087,CIS,2000-02-08,
DELTA 2 R/B,26085,US,2000-02-08,
SL-4 R/B,26068,CIS,2000-02-01,
PROGRESS-M1 1,26067,CIS,2000-02-01,
OCS,26062,US,2000-01-27,
SL-12 R/B(AUX MOTOR),26060,CIS,1999-09-06,
CZ-3A R/B,26059,PRC,2000-01-25,
ARIANE 42L R/B,26057,FR,2000-01-25,
SL-12 R/B(AUX MOTOR),26055,CIS,1999-09-06,
PEGASUS DEB,26051,US,1993-02-09,
SL-12 DEB,26047,CIS,1989-01-10,
SL-12 DEB,26046,CIS,1989-01-10,
SL-6 PLAT,26044,CIS,1999-12-27,
SL-6 R/B(1),26043,CIS,1999-12-27,
SL-11 R/B,26041,CIS,1999-12-26,
COSMOS 2367,26040,CIS,1999-12-26,
ARIANE 44L R/B,26039,FR,1999-12-22,
ARIANE 3 DEB,26031,FR,1988-03-11,
STS 103,25996,US,1999-12-20,
ATLAS 2A CENTAUR R/B,25995,US,1999-12-18,
PEGASUS R/B(2),25988,US,1999-12-04,
PEGASUS R/B(1),25987,US,1999-12-04,
COSMOS 2347 DEB,25976,CIS,1997-12-09,
COSMOS 2347 DEB,25975,CIS,1997-12-09,
COSMOS 2347 DEB,25974,CIS,1997-12-09,
COSMOS 2347 DEB,25973,CIS,1997-12-09,
COSMOS 2347 DEB,25972,CIS,1997-12-09,
COSMOS 2347 DEB,25971,CIS,1997-12-09,
COSMOS 2347 DEB,25970,CIS,1997-12-09,
COSMOS 2347 DEB,25969,CIS,1997-12-09,
SL-4 R/B(2),25966,CIS,1999-11-22,
SL-4 R/B(1),25965,CIS,1999-11-22,
SZ-1 DEB,25960,PRC,1999-11-19,
CZ-5 DEB,25959,PRC,1999-11-19,
CZ-5 DEB,25958,PRC,1999-11-19,
CZ-5 R/B,25957,PRC,1999-11-19,
SZ-1,25956,PRC,1999-11-19,
ARIANE 44LP R/B,25955,FR,1999-11-13,
RESURS DEB,25953,CIS,1999-09-28,
RESURS DEB,25952,CIS,1999-09-28,
RESURS DEB,25951,CIS,1999-09-28,
ARIANE 44LP R/B,25950,FR,1999-10-19,
SL-4 R/B(2),25948,CIS,1999-10-18,
SL-4 R/B(1),25947,CIS,1999-10-18,
ARIANE 1 DEB,25939,ESA,1979-12-24,
DELTA 2 R/B(2) (PAM-D),25935,US,1999-10-07,
DELTA 2 R/B(1),25934,US,1999-10-07,
SL-4 R/B,25930,CIS,1999-09-28,
